T0001,1488
T0002,1561
T0003,1563
T0004,1538
T0005,1548
T0006,1535
T0007,1491
T0008,1506
T0009,1543
T0010,1600
T0011,1573
T0012,1523
T0013,1560
T0014,1592
T0015,1530
T0016,1425
T0017,1376
T0018,1470
T0019,1421
T0020,1412
T0021,1428
T0022,1418
T0023,1417
T0024,1349
T0025,1291
T0026,1290
T0027,1481
T0028,1651
T0029,1612
T0030,1660
T0031,1692
T0032,1800
T0033,1897
T0034,1950
T0035,1971
T0036,1957
T0037,1927
T0038,1889
T0039,1899
T0040,1898
T0041,1911
T0042,1914
T0043,1866
T0044,1879
T0045,1888
T0046,1833
T0047,1848
T0048,1856
T0049,1861
T0050,1861
T0051,1909
T0052,1996
T0053,2038
T0054,2032
T0055,2031
T0056,2011
T0057,1914
T0058,1988
T0059,1942
T0060,1953
T0061,1996
T0062,2053
T0063,2051
T0064,2064
T0065,1982
T0066,1933
T0067,1935
T0068,1921
T0069,1927
T0070,1977
T0071,1981
T0072,2016
T0073,2035
T0074,2059
T0075,2050
T0076,2018
T0077,1979
T0078,1972
T0079,2024
T0080,1997
T0081,2000
T0082,2051
T0083,2087
T0084,2088
T0085,2074
T0086,2091
T0087,2070
T0088,2046
T0089,2049
T0090,2013
T0091,2056
T0092,2045
T0093,2040
T0094,2058
T0095,2055
T0096,2024
T0097,2012
T0098,2006
T0099,2025
T0100,2046
T0101,2012
T0102,2046
T0103,2049
T0104,2047
T0105,2032
T0106,2027
T0107,2027
T0108,2007
T0109,2009
T0110,1996
T0111,1994
T0112,2005
T0113,2012
T0114,1979
T0115,1966
T0116,1949
T0117,1953
T0118,1991
T0119,2015
T0120,2026
T0121,2020
T0122,2024
T0123,2001
T0124,1970
T0125,1889
T0126,1901
T0127,1934
T0128,1986
T0129,1946
T0130,2016
T0131,1974
T0132,1979
T0133,1979
T0134,1921
T0135,1872
T0136,1915
T0137,1866
T0138,1831
T0139,1827
T0140,1821
T0141,1788
T0142,1747
T0143,1670
T0144,1656
T0145,1658
T0146,1683
T0147,1639
T0148,1700
T0149,1694
T0150,1650
T0151,1598
T0152,1646
T0153,1753
T0154,1897
T0155,1856
T0156,1803
T0157,1801
T0158,1807
T0159,1804
T0160,1815
T0161,1797
T0162,1763
T0163,1791
T0164,1795
T0165,1749
T0166,1767
T0167,1713
T0168,1660
T0169,1789
T0170,1881
T0171,1887
T0172,1802
T0173,1655
T0174,1718
T0175,1784
T0176,1874
T0177,1944
T0178,1970
T0179,1966
T0180,1755
T0181,1507
T0182,1697
T0183,1822
T0184,1769
T0185,1822
T0186,1933
T0187,1854
T0188,1863
T0189,1848
T0190,1887
T0191,1891
T0192,1897
T0193,1894
T0194,1930
T0195,1904
T0196,1891
T0197,1891
T0198,1863
T0199,1842
T0200,1877
T0201,1863
T0202,1891
T0203,1889
T0204,1920
T0205,1947
T0206,1943
T0207,1931
T0208,1930
T0209,2004
T0210,1957
T0211,1962
T0212,1950
T0213,1946
T0214,1951
T0215,1886
T0216,1796
T0217,1724
T0218,1697
T0219,1653
T0220,1676
T0221,1693
T0222,1736
T0223,1888
T0224,1909
T0225,1869
T0226,1906
T0227,1979
T0228,2011
T0229,1903
T0230,1905
T0231,1894
T0232,1941
T0233,2038
T0234,2053
T0235,2052
